"","name","date","project","email_count","svn_count","watches","votes","jira_count","jira_type","jira_priority"
"388","cm_t4",6,"team1",30,3,0,0,0,0,0
"389","cm_t4",6,"team1",30,9,0,0,0,0,0
"390","cm_t4",6,"team1",30,3,0,0,0,0,0
"391","cm_t4",6,"team1",30,5,0,0,0,0,0
"392","cm_t4",7,"team1",33,3,0,0,0,0,0
"393","cm_t4",7,"team1",33,3,0,0,0,0,0
"394","cm_t4",7,"team1",33,9,0,0,0,0,0
"395","cm_t4",7,"team1",33,3,0,0,0,0,0
"396","cm_t4",7,"team1",33,11,0,0,0,0,0
"397","cm_t4",8,"team1",24,7,0,0,0,0,0
"398","cm_t4",8,"team1",24,3,0,0,0,0,0
"399","cm_t4",9,"team1",9,3,0,0,0,0,0
"400","cm_t4",9,"team1",9,19,0,0,0,0,0
"401","cm_t4",9,"team1",9,7,0,0,0,0,0
"402","cm_t4",10,"team1",17,5,0,0,0,0,0
"403","cm_t4",10,"team1",17,9,0,0,0,0,0
"404","cm_t4",10,"team1",17,9,0,0,0,0,0
"405","cm_t4",10,"team1",17,13,0,0,0,0,0
"406","cm_t4",11,"team1",21,3,0,0,0,0,0
"407","cm_t4",11,"team1",21,7,0,0,0,0,0
"408","cm_t4",11,"team1",21,3,0,0,0,0,0
"409","cm_t4",11,"team1",21,5,0,0,0,0,0
"410","cm_t4",11,"team1",21,3,0,0,0,0,0
"411","cm_t4",12,"team1",6,5,0,0,0,0,0
"412","cm_t4",12,"team1",6,5,0,0,0,0,0
"413","cm_t4",13,"team1",19,7,0,0,0,0,0
"414","cm_t4",13,"team1",19,11,0,0,0,0,0
"415","cm_t4",13,"team1",19,9,0,0,0,0,0
"416","cm_t4",13,"team1",19,7,0,0,0,0,0
"417","cm_t4",14,"team1",21,3,0,0,0,0,0
"418","cm_t4",14,"team1",21,3,0,0,0,0,0
"419","cm_t4",14,"team1",21,15,0,0,0,0,0
"420","cm_t4",15,"team1",26,5,0,0,0,0,0
"421","cm_t4",16,"team1",27,5,0,0,0,0,0
"422","cm_t4",16,"team1",27,12,0,0,0,0,0
"423","cm_t4",16,"team1",27,7,0,0,0,0,0
"424","cm_t4",16,"team1",27,9,0,0,0,0,0
"425","cm_t4",16,"team1",27,7,0,0,0,0,0
"426","cm_t4",16,"team1",27,9,0,0,0,0,0
"427","cm_t4",16,"team1",27,5,0,0,0,0,0
"428","cm_t4",17,"team1",10,9,0,0,0,0,0
"429","cm_t4",17,"team1",10,9,0,0,0,0,0
"430","cm_t4",17,"team1",10,17,0,0,0,0,0
"431","cm_t4",17,"team1",10,29,0,0,0,0,0
"432","cm_t4",18,"team1",12,3,0,0,0,0,0
"433","cm_t4",18,"team1",12,5,0,0,0,0,0
"434","cm_t4",18,"team1",12,3,0,0,0,0,0
"435","cm_t4",18,"team1",12,7,0,0,0,0,0
"436","cm_t4",18,"team1",12,7,0,0,0,0,0
"437","cm_t4",19,"team1",13,5,0,0,0,0,0
"438","cm_t4",19,"team1",13,9,0,0,0,0,0
"439","cm_t4",19,"team1",13,7,0,0,0,0,0
"440","cm_t4",20,"team1",17,3,0,0,0,0,0
"441","cm_t4",20,"team1",17,3,0,0,0,0,0
"442","cm_t4",20,"team1",17,9,0,0,0,0,0
"443","cm_t4",20,"team1",17,7,0,0,0,0,0
