Improvement;Major;Nathan Roberts;Thu, 16 Jan 2014 15:27:20 +0000;Tue, 28 Jan 2014 23:36:14 +0000;0;7;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 16 Jan 2014 04:23:20 +0000;Thu, 16 Jan 2014 04:23:20 +0000;0;3;hadoop-hdfs-project
Sub-task;Major;Tsz Wo (Nicholas), SZE;Thu, 16 Jan 2014 02:27:08 +0000;Sat, 18 Jan 2014 02:07:57 +0000;0;3;hadoop-hdfs-project
Sub-task;Major;Haohui Mai;Thu, 16 Jan 2014 02:12:28 +0000;Sat, 18 Jan 2014 00:53:24 +0000;0;2;hadoop-hdfs-project
Sub-task;Major;Colin Patrick McCabe;Thu, 16 Jan 2014 02:01:14 +0000;Tue, 28 Jan 2014 23:36:22 +0000;0;5;hadoop-hdfs-project
Sub-task;Major;Haohui Mai;Thu, 16 Jan 2014 00:46:53 +0000;Sat, 18 Jan 2014 00:48:33 +0000;0;2;hadoop-hdfs-project
Sub-task;Minor;Unassigned;Wed, 15 Jan 2014 21:30:13 +0000;Thu, 16 Jan 2014 00:41:34 +0000;0;5;hadoop-hdfs-project
Improvement;Minor;Jing Zhao;Wed, 15 Jan 2014 19:43:38 +0000;Wed, 29 Jan 2014 22:52:38 +0000;0;7;hadoop-hdfs-project
Bug;Major;Mit Desai;Wed, 15 Jan 2014 19:30:20 +0000;Tue, 28 Jan 2014 21:51:17 +0000;0;2;hadoop-hdfs-project
Bug;Major;Unassigned;Wed, 15 Jan 2014 10:48:57 +0000;Wed, 15 Jan 2014 20:40:29 +0000;0;2;hadoop-hdfs-project
Sub-task;Major;Unassigned;Wed, 15 Jan 2014 08:23:27 +0000;Mon, 27 Jan 2014 07:39:40 +0000;0;5;hadoop-hdfs-project
Bug;Major;Jing Zhao;Wed, 15 Jan 2014 06:24:00 +0000;Tue, 28 Jan 2014 23:36:07 +0000;0;5;hadoop-hdfs-project
Improvement;Major;Liang Xie;Wed, 15 Jan 2014 03:39:50 +0000;Fri, 31 Jan 2014 01:01:19 +0000;0;20;hadoop-hdfs-project
Improvement;Major;Haohui Mai;Wed, 15 Jan 2014 00:53:32 +0000;Thu, 16 Jan 2014 13:41:37 +0000;0;4;hadoop-hdfs-project
Sub-task;Major;Haohui Mai;Tue, 14 Jan 2014 23:39:55 +0000;Tue, 21 Jan 2014 01:18:40 +0000;0;3;hadoop-hdfs-project
Bug;Critical;Unassigned;Tue, 14 Jan 2014 23:08:39 +0000;Tue, 14 Jan 2014 23:45:46 +0000;0;5;hadoop-hdfs-project
Sub-task;Major;Jing Zhao;Tue, 14 Jan 2014 23:01:10 +0000;Wed, 15 Jan 2014 00:05:15 +0000;0;1;hadoop-hdfs-project
Sub-task;Major;Haohui Mai;Tue, 14 Jan 2014 21:29:07 +0000;Wed, 29 Jan 2014 22:41:36 +0000;0;4;hadoop-hdfs-project
Bug;Major;Unassigned;Tue, 14 Jan 2014 21:25:56 +0000;Tue, 14 Jan 2014 21:26:16 +0000;0;1;hadoop-hdfs-project
Improvement;Major;Unassigned;Tue, 14 Jan 2014 21:19:05 +0000;Tue, 28 Jan 2014 23:36:30 +0000;1;4;hadoop-hdfs-project
